Sentiment,Label,CleanedReview
Negative,0,overr tourist trapliv in rome for almost five year we have explor the roman food scene and have truli found some gem over the year though we have becom somewhat complac with our bubbl of comfort restaur that we have discov now about to move from rome i got curiou and check trip advisor to see what other had thought of our belov restaur surprisingli most of the highest rate restaur i had never been to see thi i got ever more curiou perhap we had miss out on a whole seri of incred restaur in rome we decid to find out ad hoc wa our first challeng to our previou favorit in rome me my mother and girlfriend were excit rate so highli on trip advisor i wa truli expect someth abov and beyond the rest the even start well we walk in without reserv and were seat promptli directli next to the hostess s desk where they make reserv the waitress kindli welcom u and everyth seem to be go well the décor wa also deliber and design unlik most of the humbl famili restaur in rome where you are like to see the wall decor with a mosaic of footbal memorabilia from forza rom and photo of italian movi actor and actress from the 50 thi wa refresh for rome despit the fact that it definit felt a littl forc the onli disconcert thing so far wa the fact that there wasn t an italian custom in sight a few english speak custom surround u and a german famili wa within sight in the other room after be seat we were all serv complimentari prossecco the bread wa notabl good also not a bad start at all the menu look excit a well it is uncommon in rome to find a chef will to experi the menu contain twist on local roman classic a well a a list of dish with truffl use a their main flavor and inspir i order the ad hoc gnocchi my mother order the cacio e pepp and my girlfriend order the carbonara three way we also tri a few appet roman style artichok fri pumpkin flower and some fri chees wrap that is where the romanc end first one wine we order tast a if it were water down i don t know ani other way to describ it we are not exactli wine snob but thi wine wa genuin aw we order a differ wine and it wa better but still bad the third wa decent the appet all fri seem a if they had been fri earlier and reheat somehow later one of the fri chees ball wa actual room temperatur the food both appet and main cours were lack flavor the textur were off everyth wa slightli warm but verg on room temperatur felt reheat the carbonara wa veri veri sad some of the worst we have ever had strang bland gnocchi soggi fri appet caricatur of roman classic the best wa the caccio e pepe which wa below averag everyth wa lack punch depress attempt at experiment to be blunt the food wa aw far below averag for rome at abov averag price they also had a bizarr ritual of check the reserv book befor let peopl in even though they obvious knew that there were plenti of open seat a depress perform art on the good side the servic wa veri attent veri help no problem with the wait a other review had describ when we left we were given a free bottl of prosecco i am not sure if thi becaus they thought we didn t enjoy our experi but it wa appreci overal thi place is a tourist trap there is a reason you don t see italian here
Negative,0,uncomfortbal and disappointingmi good friend and i decid to tri ad hoc after mani time of walk past after our full day of shop in the citi center a soon a we walk in we were greet by a sloppi and tacki shelf of magazin and book that hadn t been organ dust or paid ani attent to it seem in age ignor thi eye sore we were seat in a tini room with tabl that were so close togeth that you could hear everyth everyon wa say or do and couldnt sit or eat comfort it wa also fill with tire tourist make the restaunt feel le genuin and more phoni than one would want also the room wa line with hundr of dusti wine bottl that were veri inconvien place at elbow level so everytim you took a bite to eat you worri you were go to break an assumingli expens bottl of wine also to fetch a bottl of wine a waitress would have to interupt your dinner to manouevr it off the shelf becaus everyth wa so clutter and cramp you felt you had to whisper and watch what you said dure dinner so that the entir restaur wouldn t hear your convers not ok so tri to ignor the tacki and cramp interior we had onli high hope for the food the plate came out and were veri love give ani reason person an expectaion of a delici and gourmet meal everi cours wa un utter disappoint the food tast like a ani run of the mill restaur absolut not worth the price or even half the price the portion were tini and mediorcr at best though tri to be pretenti and superior all night we had no idea who our waitress wa and what languag to speak to them in a they kept mix english and italian so to end a compet let down of a night i wa brought the absolut worst tiramsu of all time no exagger it wa disgust it tast like water down american coffe with a dollop of cream on top and soggi bread i took one bite and push it away all in all thi wa a complet wast of money a the food wa insan expens time and of a perfectli good even with a girl friend that could have been spent somewher els more chic tasti authent and altogeth more pleasant and comfort if you ask me go somewher els
Negative,0,veri bad food and servic not worthi the money spentyou arriv 10 min earlier and had to wait in the street becaus they didn t offer ani place to stay insid while wait just rude it wa novemb and veri veri cold outsid the waitress seem to be learn which is not expect in a place with so high price the food qualiti wa poor i didn t finish my main cours becaus it wa unpleas next morn i had an upset tummi it wa our wed anniversari so they offer u a botll of champagn befor we left which wa nice but we re so dissapoint by that time that didn t made the differ
Negative,0,pretti dissappoint i actual never write review for the restaur but for thi one i just had to the reason we decid to check thi place out wa onli becaus of high rate on ta i am still dissapoint about the choic we ve made our dinner at thi place wa well the right word for it would be blah we have alway dine at such wonder place when visit rome befor ad hoc the atmospher wa veri averag and the way they seat peopl made it more uncomfort do not even think to dress up for thi one even you think u r in itali it is veri casual and remind me of a coffe shop i don t have anyth bad to say about the servic at our tabl but noth good either they are realli big on truffl on the menu but that even they were out of lot of thing so we did not have a lot to choos from the wine list is great tho i did not see ani manag on the floor but the grumpi eastern european look man wa veri notic so a an owe loud woman who wa given the recip to the guest next to u throughout our entir dinner she wa an employe or my thought an owner and she wa realli loud to the point that i want to ask her to tune it down a littl food wa eatabl and noth to write home about till i got the cream brûlée instead of a nice and chill on the insid and brown and crispi on the top i got hot plate with sprinckl sugar on top my guess they just put it in the microwav instead of do it the right way of cours i didn t it touch it and we ask or the check but no one even ask if someth wa wrong with it we did not complaint and just want to forget about an oweful experi but the top posit on ta list of restaur in rome is just make me sad again
Negative,0,sorryi m afraid we were veri let down by thi restaur we were left stand at the door for 5 minut befor be seat we decid on the tast menu for land with wine although given a glass of prosecco when we were shown to our tabl it took 35 minut befor we were serv ani food asparagu roulad wa overcook ravioli with rabbit ragout wa veri salti ad hoc gnocchi were hard in the corner and i could have made a better sugo saltimbocca alla romana tast like reconstitut meat in a roll tiramisu wa watereri and tasteless the servic wa faun and pretenti although i left alot on my plate uneaten i wa never ask whi until the dessert and final a we were leav we were given a cheap bottl of spumant in a brown paper bag to take away whi the onli posit wa that the wine were good all of thi took almost 4 hour would i recommend thi restaur absolut not don t wast your time and money there are far better place to eat in rome
Negative,0,rotten starter no apolog otherwis ok albeit overpriced10 of u ate on christma day at ad hoc we were seat in a seper area which init we thought would be good but end up mean we were ignor one of our start came and a we cut into the pasta dump it wa clear it wa rotten rotten fish is fairli easi to detect we ask the waitress and she remov the plate without say anyth our main cours came and they brought anoth of the starter now without rotten crab insid but fairli empti becaus of it still no apolog my aunt had eaten a piec befor realis anyth wa wrong and wa pretti upset about it the rest of the meal wa ok but veri expens and the servic continu to be pretti patchi we werent offer anyth off the bill or a dessert to say sorri realli disappoint
Negative,0,overr bad servic we walk in with a ressi to an empti restaur but for one coupl they jam u in corner next to them so we ask to move she said she had to check it wa absurd they move u begrudgingli and we watch 3 coupl get the same treatment we did not like our food and were disappoint
Negative,0,veri slow averag food lack of wine total over pricedvisit ad hoc for nye with my husband and wa veri disappoint with the even it wa a set menu with wine pair for a set price of 190 euro each we arriv at 8pm and we re greet with a small glass of prosecco a nice touch but we then wait 1 hour for our starter and our first glass of wine the starter wa veri averag we then wait 2 hour for our main and we we still hadn t had a wine refil so in the end we had to ask the waitress if we could purchas addit wine the waitress gave u a refil but the fact we had to ask and had had 1 glass of prosecco and 1 glass of wine in 3 hour wa just not good enough the two coupl next to u also ask for more wine one ladi wa liter fall asleep at the tabl two other coupl were order espresso which we assum wa to help them to stay awak the main wa again veri averag and cold the sea menu wa mainli just deep fri fish and sea food we complain again about the time it wa take and the fact that we had been without wine for a further 30 minut at least the atmospher wa aw and veri flat a everyon wa so frustrat and had onli had 3 glass of wine all even so the new year came and went without mani peopl notic the coupl next to u were still wait to be serv their main meal after midnight we had to complain twice about the time it wa take and the lack of wine which ruin the even complet a we are not the complain type overal the servic wa averag and veri veri slow at 380 euro for two it wa complet and utterli over price a the food at best wa veri averag we believ the ad hoc tast menu with wine is normal 70 euro and i think hike the price up to 190 euro per person wa a mistak a the food servic did not live up to the price we have eaten at mani nice restaur and would have expect a lot more for a nye meal for the price they charg we wish we had pop into a local trattoria and enjoy the firework and atmospher in the pizazza del popolo incident we had plan to watch the firework in the piazza del popolo but miss them due to the fact that the meal in the end took 5 hour a veri veri disappoint even
Negative,0,poor servicei can t comment on the food but the servic wa below par we didn t have a reserv but it wa still on the earli side of dinner time the restaur had plenti of open tabl howev we were told they were full when we ask about a reserv the next night we were told they were full for the next 2 night all thi without look at a reserv log book needl to say we didn t tri to dine here again
Negative,0,unfortun disappointingw reserv a tabl through the websit thi wa veri comfort we receiv a receipt the atmorpher of the restaur is veri nice the waitress are veri friendli too but it took veri long until we could order the gave u a complementari gla of prosecco overal the food wa not realli good except for the fettucin with truffel the main cours with meat wa not good at all we return it to the kitchen overal the meal took 3 5 hour which wa a lot of wait the restaur wa far too expens for the valu after all the nice food we had in rome in the small simpl restaur i would not go there again
Negative,0,rude and inflexiblew had a reserv for 4 peopl but wa join by a 5th at the last minut a thi wa a child we hope thi would not be a problem thi couldn t have been further from the truth the ladi that dealt with u could not have been le help in fact she wa border on rude and aggress if our request for an extra chair at the end of a tabl for 4 wa so difficult for a restaur to handl fair enough but at least declin our request in a polit profession manner sadli not the case at ad hoc
Negative,0,absolut not best in rome would not returnwith much anticip we arriv for our reserv we were promptli seat but then the troubl start it took nearli an hour for our order to be taken sadli they were out of mani menu item includ some featur in the hail tast menu our dinner took nearli 4 hour with pain slow servic and most of the time with empti water and wine glass server were complet inattent i sens that the entir dine room wa annoy with the poor servic food wa ok but sever item on our tast menu were cold and ined pleas save yourself the time and money there is absolut no way that thi is the best place in rome
Negative,0,expect the ta rate s and i wa disapointedwalk in and didn t get in so made a reserv confirm thru e mail arriv on time and they made u feel unwelcom likether wa no reserv an after all they gave u a terribl tabl next to the waiter station never accept that tabl they where out of squid and truffl a a welcom but surpris 50 of the menu had truffl i ask for help with the wine list and never got help from the maitr d and even approach our tabl would never go back
Negative,0,expens rubbishit took nearli 5 hour for them to complet our meal they forgot to process our main cours even our coffe took 30min to arriv what did they do go to brazil to pick the bean themselv all thi cost u 228 for 2 of u the food when it did arriv wa averag not to be recommend look for where the local go becaus it s not here
Negative,0,a bore four and a half hour that could have been superbw arriv at 08 15 with tabl book for 08 30 no problem made to feel veri welcom problem start after first cours i do not think the kitchen wa abl to cope with the meal order serious it took them four and a half hour to serv u our meal the waitress kept on apologis say would not be long work on your now your is next to be cook etc i think thi is about the onli restaur i have left without leav a tip it could have been superb if the kitchen time wa sort but the speed of non servic spolit everyth
Negative,0,how can thi be the no 1 restaur in rome there wasn t one italian person in thi place onli tourist who like ourselv read the review on tripadvisor and decid to ventur there while the servic wa kind but a the crowd not local the food wa over tri and disappoint noth close to the tradit simpl and qualit cuisin you expect in itali don t go there
Negative,0,lost the touchw went there for all the good critic here in tripadvisor but sadli servic wa terribl and ambienc wa bore and 1 hour to serv the appeta and one more for the entr food wa ok and the waitress tri to be nice but not enough wouldn t repit
Negative,0,terribl attitud dont go terribl attitud a soon a walk in who do they think they are
Negative,0,thi place lack human decencymi husband and i are in rome for our honeymoon and read up on ad hoc think it would be a nice treat i made the reserv onlin and wa accept instantli we show up last night at 8pm all dress up for our reserv when the woman kept go to the back of the restaur look it up again while seat other peopl the restaur at thi point wa empti and stay that way at least to 8 15pm it turn out in human error on my part after visit 3 citi in 10 day i made the reserv for tonight at 8pm instead of last night they refus to seat u i ask nice tell them we are on our honeymoon and all they said wa so sorri and escort u to the door a if we were tri to break in there wa no manag that i wa awar of in sight a i can t imagin they d let thi behavoir take place i would also like to add that it wa about 85 degre last night and thi place ha no air condit a part of u were reliev to not have to eat in that smolter heat after eat a veri love meal up the street there are ton of great place to choos from my husband want to walk by ad hoc to see if they were complet book although they were more crowd they definit could have accommod u we re from nyc and i honestli could never see thi happen there regardless of who made the error i m sure thi review won t affect anyon desir to tri thi place but hope it will affect the way their staff treat peopl
Negative,0,stay clear of thi place after a 10 day vacat in itali we want to have a realli special meal for the last even allthough i must admit our holiday wa full of special meal have pass the restaur earlier in the afternoon my husband realli like the interior and i like that they had lobster w honeyglaz lemon on the menu so we decid to eat there if they had a free tabl for u return later in the even we were greet by a veri friendli waitress and ye they had room for u plenti of empti tabl that even actual sunday nov 7 sinc we had been realli over the whole trip and i hadn t read ani review on thi restaur we decid to just go for the secondo piatti and skip the antipasti well good for u that we did we did get the complementari sparkl white whine and then went for the lobster on my part and four tri out meat cours for hubbi i agre with other the serv were realli small and our consol in that respect wa that we were in need of diet anyway plate were cold suck the warmth out of the food my lobster wa piec of lobster serv on a squar of cold dri rice lobster wa ok a the string of honey glaze lemon a a side order we had green asparagu with parmeggiano chees the asparagu wasn t quit done so hard to chew and the parmeggiano well i am no expert but it tast like gener if there is such a thing when it come to parmeggiano dri and tasteless my husband s glass of wine wa more like one fourth glass and measur digit mind you we wew serv a basket of bread with the food without ask for it and realli didn t touch it but lo and behold they charg u for the bread not even in the cheapest joint but here oh ye and 3 it wa by the time we were actual finish and serv the bill by the ever sweet waitress and notic thi we could onli laugh thank god for speak an unusu languag swedish and be abl to laugh and comment on thi experi at the spot the whole time a v eri unpleas unsmil man the owner kept lurch in and out from the back of the restaur at one point one of teh waitress seem to tri to cheer him up a bit by wrap herself intim around him in the back room behind our tabl my seat posit made it imposs for me not to notic but to no avail he remain veri serou end stern everytim one of the waitress receiv money from a guest he pop out to take it and check the bill so strang and it seme our waitress wa a bit uncomfort with thi if so eager whi didn t he do the charg himself all in all a total flop for the price they charg there are so mani other good restaur in rome so do avoid thi one
Negative,0,lot of fanci talk about their food and wine all talk no substanc agre with all previou neg review arriv 6 20pm for6 30 reserv and told to walk round the block for 10 to 15 minut had sea taster menu all fanci talk but quantiti minut without be told i would not have known what iwa eat in mani case put all cours togeth and might just fill a plate by the way i am in my seventi and do not eat larg cours but these were ridicul
Negative,0,shamefulit wa just a shame we wait for our starter for almost one hour just becaus they told u they were cut by hand our salumi includ serrano ham i come from spain where in quarter an hour you can have at least 6 tray of fresh cut serrano ham and when we told tthe waitress how slow they were she repli a if we where the guilti one who had chosen that starter and knew how long it took it to prepar it on top of that the ham wasn t even good moreov it took u half an hour to have the bill for god s sake i realli encourag you not to go there
Negative,0,disappoint after read such great reviewsi wa in rome thi weekend and i had book a tabl here 2 week prior to me arriv their websit state that you would be welcom with a glass of prosecco f o c well we were not we were put at a tabl and left then the waitress came back and ask if we would like some water we were then left alon again while we were sat wait for the menu and wine menu we had an italian coupl come and sit next to u within second they had 2 glass of prosecco and all the menu they could ask for when the waitress return she gave u our menu and said she would be back in 5 we had been there for 20 min to take our order at thi point i decid not to stay and when the waitress return i said could we pay for the water and we were leav when she ask whi i state that it wa becaus i felt a if i had been treat like an idiot state that thier websit say they offer a free glass of prosecco a a welcom gift and we hadnt reciev one when the coupl on the next tabl did she said that it wa not a problem and offer to get u a glass but that wasnt the point i also said that we hadnt been given a menu for a while and i just felt that becaus i wasnt italian that i wa be treat unfairli i happen to have propos to my girlfriend earlier on in the day and wa realli look forward to a love meal which we did have elsewher sorri to be a bummer but i wa gut
Negative,0,ad hoc ye some of the detail of thi restaur are ad hocw had a fab break in rome for my 40th the meal at glass hostaria wa a highlight and we hope for the same the follow night at ad hoc a we d read so mani good review but it fail to reach our expect the maitr d sommeli seem knowledg and effici but the dish just did not deliv i had the sea bass which had been taken off the bone badli so i wa fish out needl bone all through the meal and the nice potato they serv with it were cold my husband had a steak which wa fine and a side order of fri potato which turn out to be frozen chip we wait 40 minut for the bill and i don t think for a bill of over 120 frozen anyth is accept
Negative,0,ad hoc rude ad hoc rude terribl restaur rude and presumptu staff poor food with portion of a star restaur even if it doesn t have ani star not recommend especi for foreign tourist
Negative,0,how not to be disappoint it wa present to u a one of the best roman restaur but had it not been for the set with so mani beauti bottl on the wall and the kind of the servic there wa noth but disappoint on the plate whether it wa the zucchini flower with ricotta or the fresh pasta with summer truffl tasteless and spoil by the presenc of useless grass we will salut the ornellaia which allow u to dine on a more festiv note
Negative,0,overr and touristyunfortun the food wa just averag no dish wa realli convinc the greet from the kitchen wa okay but not a highlight in term of tast the tartar had a bland tast and reli on the fact that it wa serv with truffl the artichok stuf with yarn didn t actual tast like anyth the carbonara tast good but wa a bit too salti unfortun the dessert were complet ill thought out i had mine return too all dish lack that certain someth the wine list wa great unfortun the select of open wine wa not good
Negative,0,bad tast food difficult to digestw didn t like the food that much the starter were tasteless and hard to digest the pasta wa noth special the main cours wa cook for too long the dessert wa too creami overal the food wa nice to look at but lack finess in term of tast we didn t like the food at all and therefor had a restless night
Negative,0,pretti dissappoint i actual never write review for the restaur but for thi one i just had to the reason we decid to check thi place out wa onli becaus of high rate on ta i am still dissapoint about the choic we ve made our dinner at thi place wa well the right word for it would be blah we have alway dine at such wonder place when visit rome befor ad hoc the atmospher wa veri averag and the way they seat peopl made it more uncomfort do not even think to dress up for thi one even you think u r in itali it is veri casual and remind me of a coffe shop i don t have anyth bad to say about the servic at our tabl but noth good either they are realli big on truffl on the menu but that even they were out of lot of thing so we did not have a lot to choos from the wine list is great tho i did not see ani manag on the floor but the grumpi eastern european look man wa veri notic so a an owe loud woman who wa given the recip to the guest next to u throughout our entir dinner she wa an employe or my thought an owner and she wa realli loud to the point that i want to ask her to tune it down a littl food wa eatabl and noth to write home about till i got the cream brûlée instead of a nice and chill on the insid and brown and crispi on the top i got hot plate with sprinckl sugar on top my guess they just put it in the microwav instead of do it the right way of cours i didn t it touch it and we ask or the check but no one even ask if someth wa wrong with it we did not complaint and just want to forget about an oweful experi but the top posit on ta list of restaur in rome is just make me sad again
Negative,0,sorryi m afraid we were veri let down by thi restaur we were left stand at the door for 5 minut befor be seat we decid on the tast menu for land with wine although given a glass of prosecco when we were shown to our tabl it took 35 minut befor we were serv ani food asparagu roulad wa overcook ravioli with rabbit ragout wa veri salti ad hoc gnocchi were hard in the corner and i could have made a better sugo saltimbocca alla romana tast like reconstitut meat in a roll tiramisu wa watereri and tasteless the servic wa faun and pretenti although i left alot on my plate uneaten i wa never ask whi until the dessert and final a we were leav we were given a cheap bottl of spumant in a brown paper bag to take away whi the onli posit wa that the wine were good all of thi took almost 4 hour would i recommend thi restaur absolut not don t wast your time and money there are far better place to eat in rome
Negative,0,rotten starter no apolog otherwis ok albeit overpriced10 of u ate on christma day at ad hoc we were seat in a seper area which init we thought would be good but end up mean we were ignor one of our start came and a we cut into the pasta dump it wa clear it wa rotten rotten fish is fairli easi to detect we ask the waitress and she remov the plate without say anyth our main cours came and they brought anoth of the starter now without rotten crab insid but fairli empti becaus of it still no apolog my aunt had eaten a piec befor realis anyth wa wrong and wa pretti upset about it the rest of the meal wa ok but veri expens and the servic continu to be pretti patchi we werent offer anyth off the bill or a dessert to say sorri realli disappoint
Negative,0,overr bad servic we walk in with a ressi to an empti restaur but for one coupl they jam u in corner next to them so we ask to move she said she had to check it wa absurd they move u begrudgingli and we watch 3 coupl get the same treatment we did not like our food and were disappoint
Negative,0,veri slow averag food lack of wine total over pricedvisit ad hoc for nye with my husband and wa veri disappoint with the even it wa a set menu with wine pair for a set price of 190 euro each we arriv at 8pm and we re greet with a small glass of prosecco a nice touch but we then wait 1 hour for our starter and our first glass of wine the starter wa veri averag we then wait 2 hour for our main and we we still hadn t had a wine refil so in the end we had to ask the waitress if we could purchas addit wine the waitress gave u a refil but the fact we had to ask and had had 1 glass of prosecco and 1 glass of wine in 3 hour wa just not good enough the two coupl next to u also ask for more wine one ladi wa liter fall asleep at the tabl two other coupl were order espresso which we assum wa to help them to stay awak the main wa again veri averag and cold the sea menu wa mainli just deep fri fish and sea food we complain again about the time it wa take and the fact that we had been without wine for a further 30 minut at least the atmospher wa aw and veri flat a everyon wa so frustrat and had onli had 3 glass of wine all even so the new year came and went without mani peopl notic the coupl next to u were still wait to be serv their main meal after midnight we had to complain twice about the time it wa take and the lack of wine which ruin the even complet a we are not the complain type overal the servic wa averag and veri veri slow at 380 euro for two it wa complet and utterli over price a the food at best wa veri averag we believ the ad hoc tast menu with wine is normal 70 euro and i think hike the price up to 190 euro per person wa a mistak a the food servic did not live up to the price we have eaten at mani nice restaur and would have expect a lot more for a nye meal for the price they charg we wish we had pop into a local trattoria and enjoy the firework and atmospher in the pizazza del popolo incident we had plan to watch the firework in the piazza del popolo but miss them due to the fact that the meal in the end took 5 hour a veri veri disappoint even
Negative,0,poor servicei can t comment on the food but the servic wa below par we didn t have a reserv but it wa still on the earli side of dinner time the restaur had plenti of open tabl howev we were told they were full when we ask about a reserv the next night we were told they were full for the next 2 night all thi without look at a reserv log book needl to say we didn t tri to dine here again
Negative,0,unfortun disappointingw reserv a tabl through the websit thi wa veri comfort we receiv a receipt the atmorpher of the restaur is veri nice the waitress are veri friendli too but it took veri long until we could order the gave u a complementari gla of prosecco overal the food wa not realli good except for the fettucin with truffel the main cours with meat wa not good at all we return it to the kitchen overal the meal took 3 5 hour which wa a lot of wait the restaur wa far too expens for the valu after all the nice food we had in rome in the small simpl restaur i would not go there again
Negative,0,rude and inflexiblew had a reserv for 4 peopl but wa join by a 5th at the last minut a thi wa a child we hope thi would not be a problem thi couldn t have been further from the truth the ladi that dealt with u could not have been le help in fact she wa border on rude and aggress if our request for an extra chair at the end of a tabl for 4 wa so difficult for a restaur to handl fair enough but at least declin our request in a polit profession manner sadli not the case at ad hoc
Negative,0,absolut not best in rome would not returnwith much anticip we arriv for our reserv we were promptli seat but then the troubl start it took nearli an hour for our order to be taken sadli they were out of mani menu item includ some featur in the hail tast menu our dinner took nearli 4 hour with pain slow servic and most of the time with empti water and wine glass server were complet inattent i sens that the entir dine room wa annoy with the poor servic food wa ok but sever item on our tast menu were cold and ined pleas save yourself the time and money there is absolut no way that thi is the best place in rome
Negative,0,expect the ta rate s and i wa disapointedwalk in and didn t get in so made a reserv confirm thru e mail arriv on time and they made u feel unwelcom likether wa no reserv an after all they gave u a terribl tabl next to the waiter station never accept that tabl they where out of squid and truffl a a welcom but surpris 50 of the menu had truffl i ask for help with the wine list and never got help from the maitr d and even approach our tabl would never go back
Negative,0,expens rubbishit took nearli 5 hour for them to complet our meal they forgot to process our main cours even our coffe took 30min to arriv what did they do go to brazil to pick the bean themselv all thi cost u 228 for 2 of u the food when it did arriv wa averag not to be recommend look for where the local go becaus it s not here
Negative,0,a bore four and a half hour that could have been superbw arriv at 08 15 with tabl book for 08 30 no problem made to feel veri welcom problem start after first cours i do not think the kitchen wa abl to cope with the meal order serious it took them four and a half hour to serv u our meal the waitress kept on apologis say would not be long work on your now your is next to be cook etc i think thi is about the onli restaur i have left without leav a tip it could have been superb if the kitchen time wa sort but the speed of non servic spolit everyth
Negative,0,how can thi be the no 1 restaur in rome there wasn t one italian person in thi place onli tourist who like ourselv read the review on tripadvisor and decid to ventur there while the servic wa kind but a the crowd not local the food wa over tri and disappoint noth close to the tradit simpl and qualit cuisin you expect in itali don t go there
Negative,0,lost the touchw went there for all the good critic here in tripadvisor but sadli servic wa terribl and ambienc wa bore and 1 hour to serv the appeta and one more for the entr food wa ok and the waitress tri to be nice but not enough wouldn t repit
Negative,0,terribl attitud dont go terribl attitud a soon a walk in who do they think they are
Negative,0,thi place lack human decencymi husband and i are in rome for our honeymoon and read up on ad hoc think it would be a nice treat i made the reserv onlin and wa accept instantli we show up last night at 8pm all dress up for our reserv when the woman kept go to the back of the restaur look it up again while seat other peopl the restaur at thi point wa empti and stay that way at least to 8 15pm it turn out in human error on my part after visit 3 citi in 10 day i made the reserv for tonight at 8pm instead of last night they refus to seat u i ask nice tell them we are on our honeymoon and all they said wa so sorri and escort u to the door a if we were tri to break in there wa no manag that i wa awar of in sight a i can t imagin they d let thi behavoir take place i would also like to add that it wa about 85 degre last night and thi place ha no air condit a part of u were reliev to not have to eat in that smolter heat after eat a veri love meal up the street there are ton of great place to choos from my husband want to walk by ad hoc to see if they were complet book although they were more crowd they definit could have accommod u we re from nyc and i honestli could never see thi happen there regardless of who made the error i m sure thi review won t affect anyon desir to tri thi place but hope it will affect the way their staff treat peopl
Negative,0,stay clear of thi place after a 10 day vacat in itali we want to have a realli special meal for the last even allthough i must admit our holiday wa full of special meal have pass the restaur earlier in the afternoon my husband realli like the interior and i like that they had lobster w honeyglaz lemon on the menu so we decid to eat there if they had a free tabl for u return later in the even we were greet by a veri friendli waitress and ye they had room for u plenti of empti tabl that even actual sunday nov 7 sinc we had been realli over the whole trip and i hadn t read ani review on thi restaur we decid to just go for the secondo piatti and skip the antipasti well good for u that we did we did get the complementari sparkl white whine and then went for the lobster on my part and four tri out meat cours for hubbi i agre with other the serv were realli small and our consol in that respect wa that we were in need of diet anyway plate were cold suck the warmth out of the food my lobster wa piec of lobster serv on a squar of cold dri rice lobster wa ok a the string of honey glaze lemon a a side order we had green asparagu with parmeggiano chees the asparagu wasn t quit done so hard to chew and the parmeggiano well i am no expert but it tast like gener if there is such a thing when it come to parmeggiano dri and tasteless my husband s glass of wine wa more like one fourth glass and measur digit mind you we wew serv a basket of bread with the food without ask for it and realli didn t touch it but lo and behold they charg u for the bread not even in the cheapest joint but here oh ye and 3 it wa by the time we were actual finish and serv the bill by the ever sweet waitress and notic thi we could onli laugh thank god for speak an unusu languag swedish and be abl to laugh and comment on thi experi at the spot the whole time a v eri unpleas unsmil man the owner kept lurch in and out from the back of the restaur at one point one of teh waitress seem to tri to cheer him up a bit by wrap herself intim around him in the back room behind our tabl my seat posit made it imposs for me not to notic but to no avail he remain veri serou end stern everytim one of the waitress receiv money from a guest he pop out to take it and check the bill so strang and it seme our waitress wa a bit uncomfort with thi if so eager whi didn t he do the charg himself all in all a total flop for the price they charg there are so mani other good restaur in rome so do avoid thi one
Negative,0,lot of fanci talk about their food and wine all talk no substanc agre with all previou neg review arriv 6 20pm for6 30 reserv and told to walk round the block for 10 to 15 minut had sea taster menu all fanci talk but quantiti minut without be told i would not have known what iwa eat in mani case put all cours togeth and might just fill a plate by the way i am in my seventi and do not eat larg cours but these were ridicul
Negative,0,shamefulit wa just a shame we wait for our starter for almost one hour just becaus they told u they were cut by hand our salumi includ serrano ham i come from spain where in quarter an hour you can have at least 6 tray of fresh cut serrano ham and when we told tthe waitress how slow they were she repli a if we where the guilti one who had chosen that starter and knew how long it took it to prepar it on top of that the ham wasn t even good moreov it took u half an hour to have the bill for god s sake i realli encourag you not to go there
Negative,0,disappoint after read such great reviewsi wa in rome thi weekend and i had book a tabl here 2 week prior to me arriv their websit state that you would be welcom with a glass of prosecco f o c well we were not we were put at a tabl and left then the waitress came back and ask if we would like some water we were then left alon again while we were sat wait for the menu and wine menu we had an italian coupl come and sit next to u within second they had 2 glass of prosecco and all the menu they could ask for when the waitress return she gave u our menu and said she would be back in 5 we had been there for 20 min to take our order at thi point i decid not to stay and when the waitress return i said could we pay for the water and we were leav when she ask whi i state that it wa becaus i felt a if i had been treat like an idiot state that thier websit say they offer a free glass of prosecco a a welcom gift and we hadnt reciev one when the coupl on the next tabl did she said that it wa not a problem and offer to get u a glass but that wasnt the point i also said that we hadnt been given a menu for a while and i just felt that becaus i wasnt italian that i wa be treat unfairli i happen to have propos to my girlfriend earlier on in the day and wa realli look forward to a love meal which we did have elsewher sorri to be a bummer but i wa gut
Negative,0,ad hoc ye some of the detail of thi restaur are ad hocw had a fab break in rome for my 40th the meal at glass hostaria wa a highlight and we hope for the same the follow night at ad hoc a we d read so mani good review but it fail to reach our expect the maitr d sommeli seem knowledg and effici but the dish just did not deliv i had the sea bass which had been taken off the bone badli so i wa fish out needl bone all through the meal and the nice potato they serv with it were cold my husband had a steak which wa fine and a side order of fri potato which turn out to be frozen chip we wait 40 minut for the bill and i don t think for a bill of over 120 frozen anyth is accept
Negative,0,how not to be disappoint it wa present to u a one of the best roman restaur but had it not been for the set with so mani beauti bottl on the wall and the kind of the servic there wa noth but disappoint on the plate whether it wa the zucchini flower with ricotta or the fresh pasta with summer truffl tasteless and spoil by the presenc of useless grass we will salut the ornellaia which allow u to dine on a more festiv note
Positive,1,wonderfulw book the frog in advanc and pleas we did a it wa veri busi great bar to visit befor the green day gig and they were play all the green day song while we were there great choic of food and drink and the staff were veri friendli and help would definit recommend thi bar if you are in the area thank to all at the frog for an enjoy visit by the way green day were fab
Positive,1,excel famili dinner great atmospher veri popular bar restaur micro breweri and we had a love even the beer food were excel and there wa someth for everyon on top of that frog is in a terrif locat
Positive,1,nice lemonadenic littl place at berci villag love servic by sushant great lemonad homemad a well we will be come back
