Sentiment,Label,Review
Negative,0,"How can this be the no. 1 restaurant in Rome ???There wasn't one Italian person in this place. Only tourist, who like ourselves, read the reviews on tripadvisor and decided to venture there.
While the service was kind (but as the crowd, not local), the food was over trying and disappointing. Nothing close to the traditionally simple and qualitative cuisine you expect in Italy. 
DON'T GO THERE !!!"
Negative,0,"lost the touchWe went there for all the good critics here in tripadvisor, but sadly service was terrible and ambience was boring and 1 hour to serve the appetaizer and one more for the entre. food was ok and the waitress try to be nice but not enough. wouldn´t repit."
Negative,0,TERRIBLE ATTITUDE!!!!DONT GO!!!!Terrible attitude as soon as walked in!!! Who do they think they are???
Negative,0,"This place lacks human decencyMy husband and I are in Rome for our honeymoon and read up on Ad Hoc thinking it would be a nice treat. I made the reservations online and was accepted instantly. We showed up last night at 8pm all dressed up for our reservation when the woman kept going to the back of the restaurant looking it up again while seating other people. The restaurant at this point was empty and stayed that way at least to 8:15pm. It turns out in human error on my part after visiting 3 cities in 10 days I made the reservation for tonight at 8pm instead of last night. They refused to seat us! I ask nicely telling them we are on our honeymoon and all they said was 'so sorry' and escorted us to the door as if we were trying to break in. There was no manager (that I was aware of in sight) as I can't imagine they'd let this behavoir take place. I would also like to add that it was about 85 degrees last night and this place has NO AIR CONDITIONING. A part of us were relieved to not have to eat in that smoltering heat.
After eating a very lovely meal up the street (there are tons of great places to choose from). My husband wanted to walk by Ad Hoc to see if they were 'completely booked'. Although they were more crowded they definitely could have accommodated us. We're from NYC and I honestly could never see this happening there regardless of who made the error. I'm sure this review won't affect anyones desire to try this place, but hopefully it will affect the way their staff treats people."
Negative,0,"Stay clear of this place!After a 10 day vacation in Italy we wanted to have a really special meal for the last evening (allthough I must admit our holiday was full of special meals...). Having passed the restaurant earlier in the afternoon my husband really liked the interior, and I liked that they had lobster w honeyglazed lemon on the menue, so we decided to eat there if they had a free table for us. Returning later in the evening we were greeted by a very friendly waitress and yes, they had room for us. Plenty of empty tables that evening actually (Sunday Nov. 7). Since we had been really overeating the whole trip, and I hadn´t read any reviews on this restaurant, we decided to just go for the ""secondi piatti"" and skip the antipasti. Well, good for us that we did. We did get the complementary sparkling white whine, and then went for the lobster on my part, and four try-out meat-courses for hubby.  I agree with others, the servings were really small, and our consolation in that respect was that we were in need of dieting anyway. Plates were cold, sucking the warmth out of the food. My lobster was pieces of lobster served on a square of cold, dry rice. Lobster was ok, as the strings of honey-glazed lemons. As a side order we had green asparagus with parmeggiano cheese; the asparagus wasn´t quite done so hard to chew, and the parmeggiano? Well, I am no expert, but it tasted like generic if there is such a thing when it comes to parmeggiano. Dry and tasteless! My husband's glass of wine was more like one fourth glass, and measured digitally, mind you! We wew served a basket of bread with the food without asking for it, and really didn´t touch it, but lo and behold: they charged us for the bread!!! Not even in the cheapest joint! But here, oh yes, and 3 € it was! By the time we were actually finished and served the bill by the ever-sweet waitress and noticed this we could only laugh! Thank God for speaking an unusual language (Swedish) and being able to laugh and comment on this experience at the spot.  The whole time a v ery unpleasant unsmiling man (the owner?) kept lurching in and out from the back of the restaurant. At one point one of teh waitresses seemed to try to cheer him up a bit by wrapping herself intimately around him in the back room behind our table (my seating position made it impossible for me not to notice), but to no avail. He remained very serous end stern. Everytime one of the waitresses received money from a guest he popped out to take it and check the bill, so strange, and it semed our waitress was a bit uncomfortable with this. If so eager, why didn´t he do the charging himself? All in all, a total flop for the prices they charge. There are so many other good restaurants in Rome, so do avoid this one !"
Negative,0,"Lots of fancy talk about their food and wines.All talk----no substance.Agree with all previous negative reviews.Arrived 6.20PM for6.30 reservation and told to WALK ROUND THE BLOCK FOR 10 TO 15 MINUTES. Had SEA TASTER MENU. All fancy talk but quantities MINUTE.Without being told I would not have known what Iwas 
eating in many cases.Put all courses together and might just fill a plate.BY THE WAY I am in my SEVENTIES and do not eat large courses but these were ridiculous."
Negative,0,"SHAMEFULIt was just a SHAME!

We waited for our starters for almost one hour! Just because they told us they were cutting by hand our Salumi, including Serrano Ham. I come from Spain, where, in quarter an hour you can have at least 6 traies of fresh-cut serrano ham!!! and when we told tthe waitress how slow they were she replied as if we where the guilty ones who had chosen that starter and knew how long it took it to prepare it! (on top of that the ham wasn`t even good)
Moreover it took us half an hour to have the bill!!
For God`s sake! I really encourage you not to go there!!!"
Negative,0,"disappointing - after reading such great reviewsI was in Rome this weekend and i had booked a table here 2 weeks prior to me arriving.
Their website stated that you would be welcomed with a glass of Prosecco (f.o.c), well we were not.
We were put at a table and left, then the waitress came back and asked if we would like some water. We were then left alone again.
While we were sat waiting for the menu and wine menu, we had an Italian couple come and sit next to us. Within seconds they had 2 glasses of Prosecco and all the menus they could ask for.
When the waitress returned she gave us our menu and said she would be back in 5, (we had been there for 20 mins) to take our order. At this point i decided not to stay and when the waitress returned i said could we pay for the water, and we were leaving.
When she asked why i stated that it was because i felt as if i had been treated like an idiot. Stating that thier website says they offer a free glass of Prosecco as a welcome gift, and we hadnt recieved one (when the couple on the next table did), she said that it was not a problem and offered to get us a glass, but that wasnt the point. I also said that we hadnt been given a menu for a while and i just felt that because i wasnt Italian that i was being treated unfairly ...... ( I happen to have proposed to my girlfriend earlier on in the day and was really looking forward to a lovely meal) which we did have elsewhere.
Sorry to be a bummer but i was gutted.."
Negative,0,Ad Hoc - yes some of the details of this restaurant are ad hocWe had a fab break in Rome for my 40th; the meal at Glass Hostaria was a highlight and we hoped for the same the following night at Ad Hoc as we'd read so many good reviews but it failed to reach our expectations. The maitre d'/sommelier seemed knowledgable and efficient but the dishes just did not deliver; I had the sea bass which had been taken off the bone badly so I was fishing out needle bones all through the meal and the nice potatoes they served with it were cold. My husband had a steak which was fine and a side order of fried potatoes which turned out to be frozen chips! We waited 40 minutes for the bill and I don't think for a bill of over £120 frozen anything is acceptable.
Negative,0,"How not to be disappointed?It was presented to us as one of the best Roman restaurants.
But had it not been for the setting, with so many beautiful bottles on the walls, and the kindness of the service, there was nothing but disappointment on the plate, whether it was the zucchini flowers with ricotta or the fresh pasta with summer truffles, tasteless and spoiled by the presence of useless grass. We will salute the Ornellaia which allowed us to dine on a more festive note."
Positive,1,"WonderfulWe booked the Frog in advance and pleased we did as it was very busy…
Great bar to visit before the Green Day gig and they were playing all the Green Days song while we were there… Great choice of food and drinks and the staff were very friendly and helpful… Would definitely recommend this bar if you are in the area. Thanks to all at the Frog for an enjoyable visit… By the way Green Day were fab…"
Positive,1,"Excellent family dinner.Great atmosphere, very popular bar + restaurant + micro-brewery and we had a lovely evening. The beer & food were excellent and there was something for everyone. On top of that, Frog is in a terrific location."
Positive,1,"Nice lemonadeNice little place at Bercy Village. Lovely service by Sushant,  great lemonade homemade as well! We will be coming back :)"
Positive,1,Good hangoutGreat place to hang out with friends for drinks. I love the Monaco beer here. Special thanks to our waitress Ellen for her excellent service.
Positive,1,"Great fast Service and Delicious foodI tried Frog for the first time since my hotel was near by and I must say I was very impressed with the food and service. My server Sushant was warm, friendly, and gave me some cutlural highlights and tips about France.. I really appreciated Sushamt kindness and welcoming me, I plan to visit Frog when I return to France very soon. I was visiting from Germany (2 hours away). The food was great (rib tips) and fast."
Positive,1,Great find in the heart of Bercy VillageWhat a neat little micro brewery at Bercy Village! We just strolled through the village and stopped in for a drink at happy hour. It has real old world charm with some great drinks. Obviously some great beer choices and I like the blood orange spritz. Our waitress Ellen was so much fun and thankfully spoke perfect English since my French is awful. 😄 100% recommend.
Positive,1,Lovely place!Such a lovely place with nice drinks and a good vibe. The bartender Ellen was such a lovely lady and helped us really well! Definitely coming back to this place
Positive,1,BRAVO Ellen!The service is very fast here even on a busy night. Went with a bunch of friends and our waiter Ellen made sure we had the best service even though we were a lot so special thanks to her. Their MOHO beer is great!
Positive,1,"Great placeHad a great experience here! Food and service were very good. Can definitely recommend this place to go watch a game. Even though it was very busy, our host Ellen’s service was impeccable. Will definitely be back."
Positive,1,Wonderful!What a great place to visit! The atmosphere was exciting as there was a football game shown on two big screens - France and Barcelona. The food was delicious and our host Ellen looked after us very well. Great service!
Positive,1,"I recommendThe service is really good,nice people, nice food and good beer. There is a great variety of food and drinks so everyone can find what they like."
Positive,1,"Ojahwee provided exceptional service during my visit for a pint and some chana masala. The popadoms were crispy and deliOjahwee provided exceptional service during my visit for a pint and some chana masala. The popadoms were crispy and delicious! Ojashwee was also funny, attentive and very knowledgeable. My experience was made exceptional by her warm demeanor and excellent service. I would recommend this place to anyone!"
Positive,1,"Great dinnerHad a great time at The Frog for dinner and drinks during happy hour! Ellen, our waitress, was fantastic and made sure we were taken care of."
Positive,1,"Super time at Frog - thanks Ellen!Super spot for Happy Hour and snacks. We enjoyed a special time and we're so well attended to by Ellen!! Superb service Ellen, thanks for making our time special."
Positive,1,Top barMatthew was really nice to us. Good Guy. And the drinks wete also really nice. We come from belgium and we definetly come back
Positive,1,Great Customer Experience and vibesI had a lovely dinner at this restaurant it was my last night in France and the customer service in particular made my whole experience by a waiter called Ellen. A special mention about the bbq Ribs I was suprised how nice they were.
Positive,1,"Great experience !Loved the food and the ambience. Had fun!! And wonderful service, Ellen was very helpful and polite. One of a kind!
I would recommend this restaurant any day. Fun fact, their beer is lit, they brew their own beer."
Positive,1,"Exceptional Service Thanks to Ellen!Ellen was incredibly attentive throughout our meal, checking on us at just the right intervals. Our orders were taken promptly, and we did not feel rushed or neglected. She was effective with that signature warm smile. Perfect!"
Positive,1,Service and food amazing!Ellen made our group feel comfortable and welcome in this restaurant! Service was immaculate. The food was amazing and the Pink Spritz cocktail was to die for!
Positive,1,"Good diner, great serviceAll good, Ellen is a gem! Sweet corn balls are great finger food. BBQ burgers good as well, with veggie steak option for every burger 👍"
Positive,1,"Would recommendGreat selection, quick service, the place has good decorations, it feels cozy & our server Ellen was very friendly ✨ !!!"
Positive,1,"Amazing food and great service.Had a very good service by Ellen who served me with a wonderful energy.  Her recommendation for the crunchy chicken burger was spot on and it tasted wonderful. The environment is pleasant and very hygienic. A lot of their staff speak English as well which made the experience much better and easier for me, also doubled with the fact that Ellen checked on me frequently to ensure that and everything was to my standard. I couldn’t have asked for a better person to assist me."
Positive,1,"A good night outCame over for drinks after a hard day work in Lumiere, found out it was Happy Hour, the service & the booze excellent.  Freya was particularly helpful"
Positive,1,dinner in FranceNatalia and Richie were awesome!! We had several drinks and lots of great food which was fantastic and the service was wonderful.
Positive,1,Very nice.Very good sevice from Melissa. She was nice and very helpful so we had a very good experience. We will absolutey return.
Positive,1,"Perfect Beers night out in FranceGreat spot for drinks, especially beers and funny conversation. Our waiter was awesome, patient, very helpful, informative about the options and professional. Strong recommendation."
Positive,1,"Excellent pub with great vibe offers a range of beers and foodStopped in for coffee and dessert, wish we had come here for our lunch instead! Pistachio finger and chocolate brownie were both decadent, with the pistachio a better option for those who prefer a less sweet indulgence. The pub was very busy at the time, but the service was excellent, friendly and attentive by manager Dhiraj and Anais our server. Great music added a fun vibe!"
Positive,1,drinks and food <3The service was really good. preeyansh was my server and he made sure me and my friend had a good time! :)
Positive,1,Drinks with a friendVery good service and preeyansh was our server and nachos was really good great place to hangouttt love it
Positive,1,"Perfect servicePurandhar special thanks to you for your interesting and friendly service,
You are so fast and helpful.
I think you love to work this company because your face look like this,you are smiling every time,thanks again"
Positive,1,"Definitely coming backLovely warm place ! Love the vibe and the food.
Excellent service! Shootout to Zeyad for tonight! I genuinely highly recommend"
Positive,1,MathieuVery good.
Positive,1,Great drinks and servicePréétabli was excellent at service we came  in towards the end of the night however the service was top notch. Enthusiasm and ambience were admirable.
Positive,1,"Preeyansh is the BestVisited the Frog and had a lovely time. Our waiter, Preeyansh, was very attentive, and helpful, and friendly. Excellent way to spend our night. If I could give more stars I would. 7/5 would recommend to a friend!"
Positive,1,"Remarkable hidden gems - venue, food and staffWe had an amazing meal of wings, sweet potato fries and vegie Gyoza. Although the Chefs and the venue were very good, the standout service by David (a new member) and Nicholas were as good as anything we have enjoyed during our week in France. David was attentive, funny and able to sort all of our needs in a very efficient manner. We hope you all get to enjoy David’s service approach and that this rubs off onto all other staff. Culture is everything and David has it in spades!! Well done. Please bring Frogs to Australia and Adelaide especially. Congratulations to you all on a job well done. Geoff and Julianne"
Positive,1,"AmazingAmazing service by Omar and Sandrine, outside on the terasse and the drinks were perfect ! Nice topping"
Positive,1,"Purandhar the best waitersI was at the frog with my friends for the birthday of my friend and Purandhar was amazing with us, he was very professional very friendly and always the smile on his face, hopefully forgs got a waiters like him. HE WAS AMAZING WITH US!"
Positive,1,ReviewExcellent service and a great ambience to the pub. Loved preeyansh’s attention to detail most. Amazing experience.
Positive,1,"Amazing experienceIt was a wonderful experience. Preeyansh was amazing. Loved the hospitality because of him. Amazing service, amazing drinks. Would highly recommend it to everyone, and special thanks to our server Preeyansh!"
Positive,1,"Thanks NinaNina is the best! Incredible service. Thanks a lot!
Very good food, drinks, wide screen to see the rugby game! Will come back!"
Positive,1,"thanks for the service!I ABSOLUTELY love the vibe of the restaurant. The food was amazing, I personally took the crunchy burger and the vegan natchos and it was really good"
Positive,1,"I love itFish and ships and fries and pina colada 
Have been serve by Sandrine she was excellent  I will give her 5 fives"
Positive,1,"Now that’s a tasty burgerHad to wait for our rooms in the hotel across the road. So we went in to pass the time with a few drinks. Our waiter Preeyansh suggested maybe ordering the burgers as they very good. He wasn’t wrong, great service and food."
Positive,1,"Fantastic Food, Drinks & ServiceCocktails were lovely, food fantastic and great portion sizes. Service was fantastic too. Highly recommended!"
Positive,1,"Kind servers!!I stumbled into this place while waiting for a bus, soaked from the rain, suitcase in tow, and the staff especially Zayad looked after me so well! My mood turned right around and I ended up staying for more drinks because he was so kind and helpful. Definitely worth a stop!"
Positive,1,"Cool placeZiad is the best !!!!!!!!!!
We loved the place, all the waiters are cool and smiley, the drinks were tasty as well
Thank you guys and keep your smile!!"
Positive,1,"..Went there with my new friends for the first time. It’s such a lovely place, the drinks were really good and tasty and the waiters were really nice and specifically ziad"
Positive,1,"The best waiter Ziad and the best barCool frog, wine was good and reasonably priced. Cozy atmosphere  nice waiter and there is  music around the place. Ziad, is super friendly and nice. Thank you for your smile and your energy!!"
Positive,1,The best welcomingZiad and clement are excellent and adorable thank you for the service and the best welcoming 😀 😊 😊 ******************
Positive,1,Great experience.Great service by preeyansh. Friendly staff and good food. Would definitely visit again. Nice ambience
Positive,1,"Amazing płaceAll Good ! Preeyansh was creazy ;) the place and all dish was absolutny fine. 
We will come back here."
Positive,1,"AmazingAmazing service from Preeyansh, food was great and service was fast.
Would highly recommend coming here"
Positive,1,"Great placeHad a great time here, thanks to bartender Zeyed. Makes the best cocktails and it was nice to have someone to talk to since I was by myself. Really friendly Guy, great service and a Nice place overall"
Positive,1,"Good food good atmosphereWe had an excellent dinner. Chose the ribs that came with french fries, and together with wine and very welcoming service, we had a great evening. Mostly young diners, and the place, that is open till 01:00 a.m. turns kater into a bar."
Positive,1,"Delicious beerIt was delicious drinks, especially lemon beer and  red, semi-sweet wine. The waiter Piotr was very kind :)"
Positive,1,"Good vibes, great placeGreat service from Dhiraj!! 
Great beer and food, really friendly staff. Came back twice for the beer."
Positive,1,"Perfect for pre and post concert drinks and bites!Great little find last month, returned again for pre (and post!!) convert drinks and nibbles. Fast service and ambiance, decor and food. Special shout out to Omar are server who is super attentive and sweet! 5 stars ❤️"
Positive,1,Great experienceWe had a great evening in frog. Thanks to Omar for his service. Very friendly and professional. We will definitely come next time.
Positive,1,"Great serviceWe had a lovely time at The Frog. Abbie was our waitress and she was so friendly and chatty. We had a few drinks and the service was great, happy to see an English waitress! Would definitely recommend The Frog to anyone visiting!"
Positive,1,"Customer service spot on!Food was amazing!! Also brilliant customer service from our waiter Abbie, very polite and attentive!"
Positive,1,"Great drinksWe visited the frog while in France recently and had the best service. Our waitress Abbie was amazing, she was so friendly and helpful. Will definitely be back"
Positive,1,Outstanding customer service and foodFood was outstanding as was the customer service from our waiter who i believe was called Abbie. Would come again 10/10
Positive,1,"Five star brunchWe decided to give this restaurant a go when we came across their brunch menu advertisement. Althougouh a little lost initially with the beer and lunch menu, our waiter, Abbie was able to guide us through it all and really helped us out.

Thank you Abbie!!"
Positive,1,Abbie is the best !Abbie was the best bar lady she made me some fantastic drinks that were served with a lovely smile ! Would reccomend :)
Positive,1,New MenuAmazing and helpful staff! We came here before last year and Abbie was more than happy to talk us through the menu updates! Ended up going for a Romeo plate to share. Definitely ask for Abbie for a fabulous time.
Positive,1,"First choice if ever back again in the futureStopped in for a lite bite and some drinks on arrival in France.   A young girl called Abbie served us ,.  She was super friendly , very efficient and helpful.  She was the reason we reserved a table and returned after our confernece and buffet at our hote.l   Chicken wings and poppadoms were amazing too."
Positive,1,"Lovely food, friendly place.We’ve had a couple of lovely meals here this week. Staff helpful, food good. Really nice place. Nice atmosphere, quite busy when we went, food came out fairly quickly. We were visiting from the UK, and we’re made to feel very welcome."
Positive,1,"Amazining experienceFish and chips ? heaven in mouth!! the service ? one of a kind !! especially the waiter Piotr gave me a positive energy for the rest of the night.
I'll be back here next time, for sure :)"
Positive,1,"First try of The Frog!First time trying The Frog, popped in for a quick drink before a concert. Lovely atmosphere, lovely beer and lovely service from Abbie. She made us feel very welcome with her smiley face and had a great knowledge of the beers available. Great to hear a North East England accent too."
Positive,1,Excellent night out.Called by chance on a busy Monday and we were found a seat. Great atmosphere and excellent service from Abbie who was very attentive despite being busy. Great beer and excellent food. Shame we were only in the area for 1 night.
Positive,1,Abbie le StarSuch an amazing experience thanks to the help and kindness of Abbie! She was so nice and beautiful it really made our trip special! Thankyou Abbie!
Positive,1,"Good experienceHonestly was one of the best experiences i’ve ever had. 
Amazing food, very good drinks and the waiter called Ziad was so nice and very funny.
Great humor."
Positive,1,"Abbie was fantasticAbbie was a fantastic waitress and very professional
Always smiling and upbeat and very attentive to our needs"
Positive,1,"Evening at FrogAbsolutely loved it, shutout to Sandrine and Nelson for their excellent customer service. Food was delicious too."
Positive,1,Lovely waitressHad a great time at the frog the bbq was divine and abbie my server was so kind and efficient ill definitely visit this place again. bravo abbie keep up the good work
Positive,1,"5* Service from AbbieABBIE was our waitress and was so nice to have a helpful bilingual server with a friendly and professional approach, always smiling and made our experience all the better. Would 100% recommend visiting here"
Positive,1,"Good service and foodVers Good service specially the english waitress :) the food was amazing and the happy hour Amazing !

We will comeback when we are bac in France !"
Positive,1,"Abbie is amazing !Abbie was phenomenal as my waiter, catered to all my needs and had a laugh with me. You will be blessed to be sat in her section."
Positive,1,"Great cocktails and foodCame here for drinks and a meal before concert nearby. The cocktails and food were really good. Even got to benefit from Happy Hour drinks. Our waitress, Abbie, was delightful - really friendly. Will definitely come back before future concerts."
Positive,1,Great placePopped in to watch the Rugby. Excellent service from Freya….thanks for recommending Dark de Triomphe beer. Was delicious!
Positive,1,A great bar with excellent real alesGreat beer from its own brewery. Very popular when we visited on a weeknight. Food okay with good sized portions but not the main reason to go there.
Positive,1,Exceptional frogbeerAmazing service by our bar tender very friendly and attentive. When coming to the frog ask for Abbie for exceptional service
Positive,1,Amazing serviceOur bartender Abbie was able to confidently describe all the beers on tap to us whilst focusing on the production of the orders coming through.
Positive,1,"Great staff bad managementI was there on Tuesday evening and had a lovely time thanks to Sandy!! She made sure we had everything we needed and made great suggestions, my husband and I don't usually drink beer but Sandy invited us to try them and we were very happy with the experience!!  Would have been a lovely time but one of the woman managers kept shouting at all the staff for no reason and made the ambience tense even for us. Hope all these nice people get much better treatment because they were all lovely!!"
Positive,1,"Wow, service from Abbie. ExceptionalAbbie was the best server…ever!!!!
Had THE BEST time, what more could you want, pints and a totally charming experience. 10/10 would drink here again."
Positive,1,"Excellent serviceI got served by the sweetest person called Ida, on the terrass. She made sure that everything was ok with a smile and the service was excellent. Food was great, Will definatly be going back."
Positive,1,"Lovely serviceGreat service from Abbie, she was super helpful always checked made sure everything was fine ! also good suggestions specially the sweet potato fries ! loved it will be back  :)"
Positive,1,Great serviceStopped for a quick snack and pint before heading back to our hotel. We had 2 starters which were superb. The beers was tasty too.
Positive,1,MagnificentMagnificent service from Irena..we will be back at this Frog! Thank you for unforgettable night..pozdrav iz Hrvatske
Positive,1,"SlayVery helpful and friendly service thank you Abbie, she was so lovely and brought us everything really quickly. Will definitely come back thanks !"
Positive,1,Very Friendly ServiceThank you Abbie for such great service and so late at night as well. Very impressed and will definitely come back !
Positive,1,"Memorable evening at Frog BercyEnjoyable evening at the Frog this evening, with great a vibe and good food. Friendly service from waiter Luke. Thanks we had a great time!"
Positive,1,"A beerA nice place with nice beer
Good selection and good food options.
Portions are good and prices are not bad… worth a stop during the happy hour"
Positive,1,"Go for it!!Met Rawane at the bar and it was amazing. A very hospitable place which makes you feel comfortable. Highly recommended. 

She knows cultures in fingertips"
Positive,1,Fantastic placeThis bar/pub is located in a fantastic region of France. The drink selection is very good if you are a fan of IPAs. The menu is also amazing and there is a wide variety of choice. The staff also give off a warm feeling especially the young lady called Isabelle who was very helpful with speaking English!
Positive,1,"GREAT SERVICE!!Great location, Brecy Park is amazing.
Our server Zaina was wonderful: good recommendations and made our day so fun."
Positive,1,"Friendly frog !The pub is super spacious & a fun switch up from the usual Franceian spot. Our waitress Isabel was perfect - super knowledgable about the menu, quick with any requests we had, fun, and polite. Also loved her cute red braids! We’ll definitely be back for the yummy food and amazing service."
Positive,1,"Happy Hour Craft on TapWell I had the chance to try out the Frog at Bercy and got the timing right for happy hour. €6 a pint is pretty decent for France. Pub ambiance. All good.
Our waitress super nice too, she saved my backpack for me, thanks Lia!"
Positive,1,"Best waitressGreat thank you to Victoria, she was the best waitress ever, we had a great evening thanks to her. I will definitely come back."
Positive,1,"Super staff and excellent food!I cannot say enough great things  about this place. The staff are welcoming, attentive and when I made a mistake with my order, they were only too happy to replace the dish. 
The menu is varied for both drinks and food and the quality of the food is exceptional.  The decor is also very cool. 
All in all a great choice if you find yourself in Bercy Village."
Positive,1,"THIS VIBEEEE!The vibe was amazing, our waitress , Rawane, was very kind to us and helpful although we didn’t speak any French. Her recommendations  were the best! Can’t wait to come back!"
Positive,1,"Great place and staffKim was the best waitress ever, super nice! Definitely coming again.  The muzza steaks are totally the best."
Positive,1,"Great drinks and snacksCame here for a drink with a friend, mozzarella sticks and aperol spritz were great, big thanks to Kim!"
Positive,1,"Lovely atmosphereVisiting France for a long weekend, and headed over to bercy village for drinks and bar snacks
The Frog was a wonderful find, very good vibe, very friendly staff, especially the blonde manager ( didn’t get her name ) but she was lovely,

The terrace is great, 

Great menu and great selection of drinks,

Would recommend 10/10"
Positive,1,"Best service ever hadReally the crew is very friendly and one must come with the friends to enjoy the environment and the main think is everyone speaking English so its good for non french speakers and specially you should meet the brewer Dheeraj and Tarun he is really helpful to make choices what drink you should try !! 

Cheers see you in frog next time"
Positive,1,"Léa est la meilleure / Lea is the Best 🥂👍🏻Great food, great service (Lea 😄🥂🇫🇷) and chocolate churros!  Merci!  We were there with the family and service was very family friendly."
Positive,1,"Frog bercy villageGood vibes! Good place, good music good coktails
Carla was very professional and kind with us
It was great to find this place near our flat
we will come back soon"
Positive,1,Abbie is niceAbbie is nice!! Such a ice girl from Newcastle speaking good French and English. Very friendly and cheerful. Will definitely go there again
Positive,1,"The coolest frog in townHer the food is good the ambience is perfect and the staff are all good, from the guys behind the bar to Nicolas the Colombian dude who was just too cool and can’t not mention the really nice girl from Moldova - who would have thought this place is as multi national as a back street in London 

Loved it 

Cool place 
Cool people"
Positive,1,"Awesome customer experienceHelios, you're the man ! 😍
You were there and very customer centric, very nice and available, recommend a lot"
Positive,1,Absolutely amazingThe place is beautiful and staff are super friendly i got the pleasure to meet a nice guy aiman! the food is delicious. I love that you get a lot of food as well for the price. I am definitely going back
Positive,1,"good service !went yesterday with some of my friends ! the place is cozy and the beers taste very local and good ! and really huge thanks to that waiter calld ayman ! was always there to serve us at the right time , and he was very nice and welcoming ! i will literally comeback again."
Positive,1,"Brunch hours ✨Yesterday my bf and I, went to frog and ordered some of the mains available on brunch hours (special mention to the breakfast burger !!). The brunch menu is so worth it and the location in Bercy Village is nice & cosy.  Thanks to Milla our waitress for her great service and her smile :)."
Positive,1,"Andrea c’est magnifique!I was in France for only a few days, Andrea made me feel welcomed and the alpine burger was exceptional. Will be back next time I am here"
Positive,1,"Good serviceGood service, very nice place. I like this place and the beers are wonderful!! ! Thanks a lot @Sam!!"
Positive,1,"👏👏👏excellent service as ususal by Aimane, man of the hour! 
wings and sweet potatoes fries are a must have - and a pint of natural blonde ofc"
Positive,1,Great eveningHelios and linh the best service in France....seriously....loved the service even more than the food and drinks.
Positive,1,"Abbie au top!I came to Frog to have a beer with a friend and was served by Abbie who was sweet, accommodating and knew a lot about beer! If you want great advice on the menu and somebody genuinely nice to have a chat with, that's your place and Abbie is your waitress! Many thanks!!"
Positive,1,"Excellent service, especially from Eva and José!!The food was amazing and the service was incredible, the staff was so nice and everything was so quick!! Eva and José are the best!!"
Positive,1,"A lovely meal!I highly recommend the Frogs pub in Bercy Village. The environment was very nice and cozy, I loved the music and the meal was amazing! Thanks to our server Jose for such a nice time and service! This would definitely have been a different experience without such attentions and the nice conversation and interactions from you. Your vibes are the best! Hope to come back soon!!! Thanks, buddy!"
Positive,1,"Good vibesThanks for the vibes, the service and the amazing cockails! Romain was very welcoming and Alex provided a warm service for all! Special thanks to emmie on the bar for the cocktails! Recommend to all!"
Positive,1,Great stopThanks Alex Emmy and Roman for being amazing servers! We came in from the states and this was our first stop and it was great
Positive,1,"Bonne service par GustineLocation is in the heart of Bercy Village. The Frog brews its own beer, which are worth trying. Trendy atmosphere."
Positive,1,"Carmen- superCarmen is an amazing waitress, a kind person, and always with smile on her face. We apreciate her amability. She was awsome."
Positive,1,"10/10The Frog was recommended from some out of town work friends; blew away my expectations.  Came in for happy hour and was served by Nicolas B., who is just as good at carrying on conversation with new patrons as he is at mixing exceptional drinks.  The fish and chips were phenomenal. 

Had such a great experience that I came back for dinner the next night, and had the pleasure of being served by Christine, who was equally as pleasant and cool! She recommended a double bacon cheeseburger with sweet potato fries. She speaks three languages and will tell you all you need to know about France and the 12th! Thank you’ Nico and Chrissy! They are what made my experience during my whole trip!"
Positive,1,"Best place ever !Kristin is amazing !!! Great people and food ! Had lot of fun with friends, you should definitly try !"
Positive,1,Lovely timeFarah was very sweet and accommodating. Lovely place with briliant staff. You have to use 100 characters so I’m just writing for the sake of it at this point haha! Really great place I would recommend coming and bringing your friends. So many different languages being spoken😍 It’s like a dream.
Positive,1,"Great service and tasty food!Our waiter Sophie was attentive and quick to serve us drinks and food - the appetizers was delicious and so was the burgers. 
We had a great evening at frogs ☺️"
Positive,1,"Super service, delicious drinks and foodOur waiter Sophie Voisin provided good and fast service. She was in control of all the beers and drinks and could quickly come up with a recommendation."
Positive,1,"A great time in bercyFood, local beer and terrasse were great. Liz our waitress made a great night even more amazing. Highly recommend."
Positive,1,"Chilled out lunch and great cocktailsI stopped in with a friend yesterday for lunch after we went to a morning cinema showing (cinema 30 seconds away). We sat outside but under the canopy so out of the direct sun. The food was fresh and tasty (recommend the fish and chips). We had planned to go back gor a second film but we found the day so lovely and the atmosphere here so relaxed we stayed for dessert and a good gossip session with cheesecake (yum) and a cocktail in the gorm of passion fruit caipirinha (delish). The service from our lovely server Mina was impeccable; speedy and friendly but never intrusive. She was attentive replacing our water carafes without us asking, never put us under any pressure to leave even though we were there several hours in the end, spoke excellent English and generally made our afternoon easy and comfortable and we both felt very at home! 10/10 this will become our regular post movie hangout!"
Positive,1,"Great place to have a beerGreat experience at frog bercy! Mila, our waitress was really caring and sweet, thank you for that. Plus, the front terrasse is really cute and the staff is super nice. Thanks guys!"
Positive,1,"Awesome staff and a good time!We came in for a couple of drinks and dinner, we were blown away by the immediate great energy and welcoming of the staff!

We were served by the nicest and most attentive young lady named Dulnimit!

Her manager Christian also did a great job at checking in on us and making the experience so fun!
We will definitely be back, so happy we found this place!"
